,Shape,Price,Carat,CutGrade,Color,Clarity,report
0,Heart,"$5,490",1.62,Very Good,D,VVS2,GIA
1,Heart,"$9,260",3.13,Very Good,F,VS2,GIA
2,Heart,"$16,980",3.28,Very Good,D,VVS1,GIA
3,Heart,"$3,720",2.04,Very Good,H,VS1,GIA
4,Heart,"$9,960",3.04,Very Good,G,VVS2,GIA
5,Heart,"$5,900",2.62,Very Good,H,VVS2,GIA
6,Heart,"$1,610",1.00,Very Good,G,VVS2,GIA
7,Heart,"$6,920",2.64,Very Good,G,VS1,GIA
8,Heart,"$8,180",3.01,Very Good,H,VVS2,GIA
9,Heart,"$39,710",5.04,Very Good,E,VVS2,GIA
